"Country_N","Country","Team_Matches_Played","Matches_Won","Points","Rating","Matches_Lost","Matches_Tied","Win_outcome","Avg_Runs_Per_Wicket_Batting","Avg_Runs_Per_Six_Balls_Batting","Highest_Team_Score_Batting","Avg_Runs_Per_Wicket_Bowling","Avg_Runs_Per_Six_Balls_Bowling","Number_Of_Team_Innings_Bowling","Highest_Team_Score_Bowling","Lowest_Completed_Score_Bowling","Partners","Partnership_Career_Span","Number_Of_Partnerships","Unbroken_Partnerships","Total_Partnership_Runs","Highest_Partnership","Avg_Partnership_Per_Dismissal","Century_Partnerships","Fifty_Runs_And_Over_Partnerships","Margin","Target","Opposition","Ground","Match_Date"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Mohammad Hafeez, Sharjeel Khan","2013-2016",7,0,130,"57","18.57",0,1,"52 runs",173,"v Sri Lanka","Colombo (RPS)","12-Aug-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Mohammad Hafeez, Sharjeel Khan","2013-2016",7,0,130,"57","18.57",0,1,"51 runs",172,"v Scotland","Durban","12-Sep-07"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Mohammad Hafeez, Sharjeel Khan","2013-2016",7,0,130,"57","18.57",0,1,"50 runs",136,"v Bangladesh","Dhaka","29-Nov-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Mohammad Hafeez, Sharjeel Khan","2013-2016",7,0,130,"57","18.57",0,1,"50 runs",191,"v Bangladesh","Dhaka","30-Mar-14"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Kamran Akmal","2014-2017",8,0,128,"43","16",0,0,"103 runs",184,"v New Zealand","Christchurch","30-Dec-10"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Kamran Akmal","2014-2017",8,0,128,"43","16",0,0,"102 runs",204,"v Bangladesh","Karachi","20-Apr-08"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Kamran Akmal","2014-2017",8,0,128,"43","16",0,0,"95 runs",196,"v South Africa","Centurion","03-Mar-13"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Kamran Akmal","2014-2017",8,0,128,"43","16",0,0,"85 runs",199,"v Zimbabwe","Harare","16-Sep-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Kamran Akmal","2014-2017",8,0,128,"43","16",0,0,"82 runs",176,"v Netherlands","Lord's","09-Jun-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Kamran Akmal","2014-2017",8,0,128,"43","16",0,0,"55 runs",202,"v Bangladesh","Kolkata","16-Mar-16"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Kamran Akmal","2014-2017",8,0,128,"43","16",0,0,"52 runs",173,"v Sri Lanka","Colombo (RPS)","12-Aug-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Kamran Akmal","2014-2017",8,0,128,"43","16",0,0,"51 runs",172,"v Scotland","Durban","12-Sep-07"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Kamran Akmal","2014-2017",8,0,128,"43","16",0,0,"50 runs",136,"v Bangladesh","Dhaka","29-Nov-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Kamran Akmal","2014-2017",8,0,128,"43","16",0,0,"50 runs",191,"v Bangladesh","Dhaka","30-Mar-14"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Abdul Razzaq, Misbah-ul-Haq","2009-2010",7,2,120,"45","24",0,0,"103 runs",184,"v New Zealand","Christchurch","30-Dec-10"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Abdul Razzaq, Misbah-ul-Haq","2009-2010",7,2,120,"45","24",0,0,"102 runs",204,"v Bangladesh","Karachi","20-Apr-08"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Abdul Razzaq, Misbah-ul-Haq","2009-2010",7,2,120,"45","24",0,0,"95 runs",196,"v South Africa","Centurion","03-Mar-13"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Abdul Razzaq, Misbah-ul-Haq","2009-2010",7,2,120,"45","24",0,0,"85 runs",199,"v Zimbabwe","Harare","16-Sep-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Abdul Razzaq, Misbah-ul-Haq","2009-2010",7,2,120,"45","24",0,0,"82 runs",176,"v Netherlands","Lord's","09-Jun-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Abdul Razzaq, Misbah-ul-Haq","2009-2010",7,2,120,"45","24",0,0,"55 runs",202,"v Bangladesh","Kolkata","16-Mar-16"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Abdul Razzaq, Misbah-ul-Haq","2009-2010",7,2,120,"45","24",0,0,"52 runs",173,"v Sri Lanka","Colombo (RPS)","12-Aug-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Abdul Razzaq, Misbah-ul-Haq","2009-2010",7,2,120,"45","24",0,0,"51 runs",172,"v Scotland","Durban","12-Sep-07"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Abdul Razzaq, Misbah-ul-Haq","2009-2010",7,2,120,"45","24",0,0,"50 runs",136,"v Bangladesh","Dhaka","29-Nov-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Abdul Razzaq, Misbah-ul-Haq","2009-2010",7,2,120,"45","24",0,0,"50 runs",191,"v Bangladesh","Dhaka","30-Mar-14"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Sarfraz Ahmed, Umar Akmal","2014-2016",7,2,116,"43*","23.2",0,0,"103 runs",184,"v New Zealand","Christchurch","30-Dec-10"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Sarfraz Ahmed, Umar Akmal","2014-2016",7,2,116,"43*","23.2",0,0,"102 runs",204,"v Bangladesh","Karachi","20-Apr-08"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Sarfraz Ahmed, Umar Akmal","2014-2016",7,2,116,"43*","23.2",0,0,"95 runs",196,"v South Africa","Centurion","03-Mar-13"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Sarfraz Ahmed, Umar Akmal","2014-2016",7,2,116,"43*","23.2",0,0,"85 runs",199,"v Zimbabwe","Harare","16-Sep-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Sarfraz Ahmed, Umar Akmal","2014-2016",7,2,116,"43*","23.2",0,0,"82 runs",176,"v Netherlands","Lord's","09-Jun-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Sarfraz Ahmed, Umar Akmal","2014-2016",7,2,116,"43*","23.2",0,0,"55 runs",202,"v Bangladesh","Kolkata","16-Mar-16"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Sarfraz Ahmed, Umar Akmal","2014-2016",7,2,116,"43*","23.2",0,0,"52 runs",173,"v Sri Lanka","Colombo (RPS)","12-Aug-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Sarfraz Ahmed, Umar Akmal","2014-2016",7,2,116,"43*","23.2",0,0,"51 runs",172,"v Scotland","Durban","12-Sep-07"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Sarfraz Ahmed, Umar Akmal","2014-2016",7,2,116,"43*","23.2",0,0,"50 runs",136,"v Bangladesh","Dhaka","29-Nov-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Sarfraz Ahmed, Umar Akmal","2014-2016",7,2,116,"43*","23.2",0,0,"50 runs",191,"v Bangladesh","Dhaka","30-Mar-14"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Fawad Alam, Shoaib Malik","2008-2010",3,1,112,"50*","56",0,1,"103 runs",184,"v New Zealand","Christchurch","30-Dec-10"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Fawad Alam, Shoaib Malik","2008-2010",3,1,112,"50*","56",0,1,"102 runs",204,"v Bangladesh","Karachi","20-Apr-08"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Fawad Alam, Shoaib Malik","2008-2010",3,1,112,"50*","56",0,1,"95 runs",196,"v South Africa","Centurion","03-Mar-13"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Fawad Alam, Shoaib Malik","2008-2010",3,1,112,"50*","56",0,1,"85 runs",199,"v Zimbabwe","Harare","16-Sep-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Fawad Alam, Shoaib Malik","2008-2010",3,1,112,"50*","56",0,1,"82 runs",176,"v Netherlands","Lord's","09-Jun-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Fawad Alam, Shoaib Malik","2008-2010",3,1,112,"50*","56",0,1,"55 runs",202,"v Bangladesh","Kolkata","16-Mar-16"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Fawad Alam, Shoaib Malik","2008-2010",3,1,112,"50*","56",0,1,"52 runs",173,"v Sri Lanka","Colombo (RPS)","12-Aug-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Fawad Alam, Shoaib Malik","2008-2010",3,1,112,"50*","56",0,1,"51 runs",172,"v Scotland","Durban","12-Sep-07"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Fawad Alam, Shoaib Malik","2008-2010",3,1,112,"50*","56",0,1,"50 runs",136,"v Bangladesh","Dhaka","29-Nov-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Fawad Alam, Shoaib Malik","2008-2010",3,1,112,"50*","56",0,1,"50 runs",191,"v Bangladesh","Dhaka","30-Mar-14"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shahid Afridi, Sohail Tanvir","2008-2014",7,2,111,"36","22.2",0,0,"103 runs",184,"v New Zealand","Christchurch","30-Dec-10"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shahid Afridi, Sohail Tanvir","2008-2014",7,2,111,"36","22.2",0,0,"102 runs",204,"v Bangladesh","Karachi","20-Apr-08"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shahid Afridi, Sohail Tanvir","2008-2014",7,2,111,"36","22.2",0,0,"95 runs",196,"v South Africa","Centurion","03-Mar-13"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shahid Afridi, Sohail Tanvir","2008-2014",7,2,111,"36","22.2",0,0,"85 runs",199,"v Zimbabwe","Harare","16-Sep-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shahid Afridi, Sohail Tanvir","2008-2014",7,2,111,"36","22.2",0,0,"82 runs",176,"v Netherlands","Lord's","09-Jun-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shahid Afridi, Sohail Tanvir","2008-2014",7,2,111,"36","22.2",0,0,"55 runs",202,"v Bangladesh","Kolkata","16-Mar-16"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shahid Afridi, Sohail Tanvir","2008-2014",7,2,111,"36","22.2",0,0,"52 runs",173,"v Sri Lanka","Colombo (RPS)","12-Aug-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shahid Afridi, Sohail Tanvir","2008-2014",7,2,111,"36","22.2",0,0,"51 runs",172,"v Scotland","Durban","12-Sep-07"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shahid Afridi, Sohail Tanvir","2008-2014",7,2,111,"36","22.2",0,0,"50 runs",136,"v Bangladesh","Dhaka","29-Nov-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shahid Afridi, Sohail Tanvir","2008-2014",7,2,111,"36","22.2",0,0,"50 runs",191,"v Bangladesh","Dhaka","30-Mar-14"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shoaib Malik, Sohaib Maqsood","2013-2016",6,1,110,"33","22",0,0,"103 runs",184,"v New Zealand","Christchurch","30-Dec-10"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shoaib Malik, Sohaib Maqsood","2013-2016",6,1,110,"33","22",0,0,"102 runs",204,"v Bangladesh","Karachi","20-Apr-08"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shoaib Malik, Sohaib Maqsood","2013-2016",6,1,110,"33","22",0,0,"95 runs",196,"v South Africa","Centurion","03-Mar-13"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shoaib Malik, Sohaib Maqsood","2013-2016",6,1,110,"33","22",0,0,"85 runs",199,"v Zimbabwe","Harare","16-Sep-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shoaib Malik, Sohaib Maqsood","2013-2016",6,1,110,"33","22",0,0,"82 runs",176,"v Netherlands","Lord's","09-Jun-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shoaib Malik, Sohaib Maqsood","2013-2016",6,1,110,"33","22",0,0,"55 runs",202,"v Bangladesh","Kolkata","16-Mar-16"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shoaib Malik, Sohaib Maqsood","2013-2016",6,1,110,"33","22",0,0,"52 runs",173,"v Sri Lanka","Colombo (RPS)","12-Aug-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shoaib Malik, Sohaib Maqsood","2013-2016",6,1,110,"33","22",0,0,"51 runs",172,"v Scotland","Durban","12-Sep-07"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shoaib Malik, Sohaib Maqsood","2013-2016",6,1,110,"33","22",0,0,"50 runs",136,"v Bangladesh","Dhaka","29-Nov-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Shoaib Malik, Sohaib Maqsood","2013-2016",6,1,110,"33","22",0,0,"50 runs",191,"v Bangladesh","Dhaka","30-Mar-14"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Kamran Akmal, Shahid Afridi","2007-2013",6,0,106,"40","17.66",0,0,"103 runs",184,"v New Zealand","Christchurch","30-Dec-10"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Kamran Akmal, Shahid Afridi","2007-2013",6,0,106,"40","17.66",0,0,"102 runs",204,"v Bangladesh","Karachi","20-Apr-08"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Kamran Akmal, Shahid Afridi","2007-2013",6,0,106,"40","17.66",0,0,"95 runs",196,"v South Africa","Centurion","03-Mar-13"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Kamran Akmal, Shahid Afridi","2007-2013",6,0,106,"40","17.66",0,0,"85 runs",199,"v Zimbabwe","Harare","16-Sep-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Kamran Akmal, Shahid Afridi","2007-2013",6,0,106,"40","17.66",0,0,"82 runs",176,"v Netherlands","Lord's","09-Jun-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Kamran Akmal, Shahid Afridi","2007-2013",6,0,106,"40","17.66",0,0,"55 runs",202,"v Bangladesh","Kolkata","16-Mar-16"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Kamran Akmal, Shahid Afridi","2007-2013",6,0,106,"40","17.66",0,0,"52 runs",173,"v Sri Lanka","Colombo (RPS)","12-Aug-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Kamran Akmal, Shahid Afridi","2007-2013",6,0,106,"40","17.66",0,0,"51 runs",172,"v Scotland","Durban","12-Sep-07"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Kamran Akmal, Shahid Afridi","2007-2013",6,0,106,"40","17.66",0,0,"50 runs",136,"v Bangladesh","Dhaka","29-Nov-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Kamran Akmal, Shahid Afridi","2007-2013",6,0,106,"40","17.66",0,0,"50 runs",191,"v Bangladesh","Dhaka","30-Mar-14"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Babar Azam, Kamran Akmal","2017-2017",2,0,103,"88","51.5",0,1,"103 runs",184,"v New Zealand","Christchurch","30-Dec-10"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Babar Azam, Kamran Akmal","2017-2017",2,0,103,"88","51.5",0,1,"102 runs",204,"v Bangladesh","Karachi","20-Apr-08"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Babar Azam, Kamran Akmal","2017-2017",2,0,103,"88","51.5",0,1,"95 runs",196,"v South Africa","Centurion","03-Mar-13"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Babar Azam, Kamran Akmal","2017-2017",2,0,103,"88","51.5",0,1,"85 runs",199,"v Zimbabwe","Harare","16-Sep-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Babar Azam, Kamran Akmal","2017-2017",2,0,103,"88","51.5",0,1,"82 runs",176,"v Netherlands","Lord's","09-Jun-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Babar Azam, Kamran Akmal","2017-2017",2,0,103,"88","51.5",0,1,"55 runs",202,"v Bangladesh","Kolkata","16-Mar-16"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Babar Azam, Kamran Akmal","2017-2017",2,0,103,"88","51.5",0,1,"52 runs",173,"v Sri Lanka","Colombo (RPS)","12-Aug-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Babar Azam, Kamran Akmal","2017-2017",2,0,103,"88","51.5",0,1,"51 runs",172,"v Scotland","Durban","12-Sep-07"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Babar Azam, Kamran Akmal","2017-2017",2,0,103,"88","51.5",0,1,"50 runs",136,"v Bangladesh","Dhaka","29-Nov-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Babar Azam, Kamran Akmal","2017-2017",2,0,103,"88","51.5",0,1,"50 runs",191,"v Bangladesh","Dhaka","30-Mar-14"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Misbah-ul-Haq, Salman Butt","2007-2010",4,0,103,"64","25.75",0,1,"103 runs",184,"v New Zealand","Christchurch","30-Dec-10"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Misbah-ul-Haq, Salman Butt","2007-2010",4,0,103,"64","25.75",0,1,"102 runs",204,"v Bangladesh","Karachi","20-Apr-08"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Misbah-ul-Haq, Salman Butt","2007-2010",4,0,103,"64","25.75",0,1,"95 runs",196,"v South Africa","Centurion","03-Mar-13"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Misbah-ul-Haq, Salman Butt","2007-2010",4,0,103,"64","25.75",0,1,"85 runs",199,"v Zimbabwe","Harare","16-Sep-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Misbah-ul-Haq, Salman Butt","2007-2010",4,0,103,"64","25.75",0,1,"82 runs",176,"v Netherlands","Lord's","09-Jun-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Misbah-ul-Haq, Salman Butt","2007-2010",4,0,103,"64","25.75",0,1,"55 runs",202,"v Bangladesh","Kolkata","16-Mar-16"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Misbah-ul-Haq, Salman Butt","2007-2010",4,0,103,"64","25.75",0,1,"52 runs",173,"v Sri Lanka","Colombo (RPS)","12-Aug-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Misbah-ul-Haq, Salman Butt","2007-2010",4,0,103,"64","25.75",0,1,"51 runs",172,"v Scotland","Durban","12-Sep-07"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Misbah-ul-Haq, Salman Butt","2007-2010",4,0,103,"64","25.75",0,1,"50 runs",136,"v Bangladesh","Dhaka","29-Nov-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Misbah-ul-Haq, Salman Butt","2007-2010",4,0,103,"64","25.75",0,1,"50 runs",191,"v Bangladesh","Dhaka","30-Mar-14"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Salman Butt, Shoaib Malik","2007-2010",6,0,103,"46","17.16",0,0,"103 runs",184,"v New Zealand","Christchurch","30-Dec-10"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Salman Butt, Shoaib Malik","2007-2010",6,0,103,"46","17.16",0,0,"102 runs",204,"v Bangladesh","Karachi","20-Apr-08"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Salman Butt, Shoaib Malik","2007-2010",6,0,103,"46","17.16",0,0,"95 runs",196,"v South Africa","Centurion","03-Mar-13"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Salman Butt, Shoaib Malik","2007-2010",6,0,103,"46","17.16",0,0,"85 runs",199,"v Zimbabwe","Harare","16-Sep-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Salman Butt, Shoaib Malik","2007-2010",6,0,103,"46","17.16",0,0,"82 runs",176,"v Netherlands","Lord's","09-Jun-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Salman Butt, Shoaib Malik","2007-2010",6,0,103,"46","17.16",0,0,"55 runs",202,"v Bangladesh","Kolkata","16-Mar-16"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Salman Butt, Shoaib Malik","2007-2010",6,0,103,"46","17.16",0,0,"52 runs",173,"v Sri Lanka","Colombo (RPS)","12-Aug-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Salman Butt, Shoaib Malik","2007-2010",6,0,103,"46","17.16",0,0,"51 runs",172,"v Scotland","Durban","12-Sep-07"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Salman Butt, Shoaib Malik","2007-2010",6,0,103,"46","17.16",0,0,"50 runs",136,"v Bangladesh","Dhaka","29-Nov-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Salman Butt, Shoaib Malik","2007-2010",6,0,103,"46","17.16",0,0,"50 runs",191,"v Bangladesh","Dhaka","30-Mar-14"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Umar Akmal","2012-2016",7,0,99,"36","14.14",0,0,"103 runs",184,"v New Zealand","Christchurch","30-Dec-10"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Umar Akmal","2012-2016",7,0,99,"36","14.14",0,0,"102 runs",204,"v Bangladesh","Karachi","20-Apr-08"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Umar Akmal","2012-2016",7,0,99,"36","14.14",0,0,"95 runs",196,"v South Africa","Centurion","03-Mar-13"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Umar Akmal","2012-2016",7,0,99,"36","14.14",0,0,"85 runs",199,"v Zimbabwe","Harare","16-Sep-11"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Umar Akmal","2012-2016",7,0,99,"36","14.14",0,0,"82 runs",176,"v Netherlands","Lord's","09-Jun-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Umar Akmal","2012-2016",7,0,99,"36","14.14",0,0,"55 runs",202,"v Bangladesh","Kolkata","16-Mar-16"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Umar Akmal","2012-2016",7,0,99,"36","14.14",0,0,"52 runs",173,"v Sri Lanka","Colombo (RPS)","12-Aug-09"
7,"Pakistan",120,72,2843,124,45,3,1,22.88,7.51,203,20.47,7.26,120,211,80,"Ahmed Shehzad, Umar Akmal","2012-2016",7,0,99,"36","14.14",0,0,"51 runs",172,"v Scotland","Durban","12-Sep-07"
