,Country,Team_Matches_Played,Matches_Won,Matches_Lost,Matches_Tied,Matches_With_No_Result,Win/Loss_Ratio,Avg_Runs_Per_Wicket_Batting,Avg_Runs_Per_Six_Balls_Batting,Number_Of_Team_Innings_Batting,Highest_Team_Score_Batting,Lowest_Completed_Score_Batting,Avg_Runs_Per_Wicket_Bowling,Avg_Runs_Per_Six_Balls_Bowling,Number_Of_Team_Innings_Bowling,Highest_Team_Score_Bowling,Lowest_Completed_Score_Bowling,Pos,Matches,Points,Rating,Partners,Partnership_Career_Span,Partnership_Career_Start,Partnership_Career_End,Number_Of_Partnerships,Unbroken_Partnerships,Total_Partnership_Runs,Highest_Partnership,Avg_Partnership_Per_Dismissal,Century_Partnerships,Fifty_Runs_And_Over_Partnerships,Margin,Target,Opposition,Ground,Match_Date,Scorecard
16431,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Farhad Reza, Nasir Hossain",2011-2014,2011.0,2014.0,2,0,17,12,8.50,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16432,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Farhad Reza, Nasir Hossain",2011-2014,2011.0,2014.0,2,0,17,12,8.50,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16433,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mohammad Ashraful, Naeem Islam",2010-2010,2010.0,2010.0,1,0,17,17,17.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16434,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mohammad Ashraful, Naeem Islam",2010-2010,2010.0,2010.0,1,0,17,17,17.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16435,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mohammad Ashraful, Naeem Islam",2010-2010,2010.0,2010.0,1,0,17,17,17.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16436,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Nasir Hossain, Rubel Hossain",2011-2014,2011.0,2014.0,2,1,17,16*,17.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16437,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Nasir Hossain, Rubel Hossain",2011-2014,2011.0,2014.0,2,1,17,16*,17.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16438,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Nasir Hossain, Rubel Hossain",2011-2014,2011.0,2014.0,2,1,17,16*,17.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16439,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Abdur Razzak, Mushfiqur Rahim",2007-2012,2007.0,2012.0,5,2,16,7*,5.33,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16440,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Abdur Razzak, Mushfiqur Rahim",2007-2012,2007.0,2012.0,5,2,16,7*,5.33,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16441,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Abdur Razzak, Mushfiqur Rahim",2007-2012,2007.0,2012.0,5,2,16,7*,5.33,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16442,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Arafat Sunny, Tamim Iqbal",2016-2016,2016.0,2016.0,1,1,16,16*,-,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16443,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Arafat Sunny, Tamim Iqbal",2016-2016,2016.0,2016.0,1,1,16,16*,-,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16444,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Arafat Sunny, Tamim Iqbal",2016-2016,2016.0,2016.0,1,1,16,16*,-,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16445,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mashrafe Mortaza, Mosaddek Hossain",2017-2017,2017.0,2017.0,1,1,16,16*,-,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16446,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mashrafe Mortaza, Mosaddek Hossain",2017-2017,2017.0,2017.0,1,1,16,16*,-,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16447,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mashrafe Mortaza, Mosaddek Hossain",2017-2017,2017.0,2017.0,1,1,16,16*,-,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16448,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mashrafe Mortaza, Raqibul Hasan",2009-2009,2009.0,2009.0,1,0,16,16,16.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16449,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mashrafe Mortaza, Raqibul Hasan",2009-2009,2009.0,2009.0,1,0,16,16,16.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16450,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mashrafe Mortaza, Raqibul Hasan",2009-2009,2009.0,2009.0,1,0,16,16,16.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16451,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mushfiqur Rahim, Sohag Gazi",2013-2013,2013.0,2013.0,1,0,16,16,16.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16452,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mushfiqur Rahim, Sohag Gazi",2013-2013,2013.0,2013.0,1,0,16,16,16.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16453,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mushfiqur Rahim, Sohag Gazi",2013-2013,2013.0,2013.0,1,0,16,16,16.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16454,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Sabbir Rahman, Shuvagata Hom",2016-2016,2016.0,2016.0,1,0,16,16,16.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16455,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Sabbir Rahman, Shuvagata Hom",2016-2016,2016.0,2016.0,1,0,16,16,16.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16456,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Sabbir Rahman, Shuvagata Hom",2016-2016,2016.0,2016.0,1,0,16,16,16.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16457,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Shakib Al Hasan, Shuvagata Hom",2016-2016,2016.0,2016.0,1,0,16,16,16.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16458,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Shakib Al Hasan, Shuvagata Hom",2016-2016,2016.0,2016.0,1,0,16,16,16.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16459,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Shakib Al Hasan, Shuvagata Hom",2016-2016,2016.0,2016.0,1,0,16,16,16.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16460,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Imrul Kayes, Shakib Al Hasan",2011-2016,2011.0,2016.0,2,0,15,11,7.50,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16461,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Imrul Kayes, Shakib Al Hasan",2011-2016,2011.0,2016.0,2,0,15,11,7.50,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16462,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Imrul Kayes, Shakib Al Hasan",2011-2016,2011.0,2016.0,2,0,15,11,7.50,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16463,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Liton Das, Mashrafe Mortaza",2015-2015,2015.0,2015.0,1,0,15,15,15.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16464,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Liton Das, Mashrafe Mortaza",2015-2015,2015.0,2015.0,1,0,15,15,15.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16465,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Liton Das, Mashrafe Mortaza",2015-2015,2015.0,2015.0,1,0,15,15,15.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16466,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mahmudullah, Naeem Islam",2010-2010,2010.0,2010.0,1,0,15,15,15.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16467,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mahmudullah, Naeem Islam",2010-2010,2010.0,2010.0,1,0,15,15,15.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16468,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mahmudullah, Naeem Islam",2010-2010,2010.0,2010.0,1,0,15,15,15.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16469,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mohammad Mithun, Tamim Iqbal",2016-2016,2016.0,2016.0,2,0,15,11,7.50,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16470,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mohammad Mithun, Tamim Iqbal",2016-2016,2016.0,2016.0,2,0,15,11,7.50,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16471,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mohammad Mithun, Tamim Iqbal",2016-2016,2016.0,2016.0,2,0,15,11,7.50,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16472,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Nazmul Hossain, Rubel Hossain",2009-2009,2009.0,2009.0,1,1,15,15*,-,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16473,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Nazmul Hossain, Rubel Hossain",2009-2009,2009.0,2009.0,1,1,15,15*,-,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16474,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Nazmul Hossain, Rubel Hossain",2009-2009,2009.0,2009.0,1,1,15,15*,-,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16475,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Abul Hasan, Mashrafe Mortaza",2012-2012,2012.0,2012.0,1,0,14,14,14.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16476,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Abul Hasan, Mashrafe Mortaza",2012-2012,2012.0,2012.0,1,0,14,14,14.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16477,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Abul Hasan, Mashrafe Mortaza",2012-2012,2012.0,2012.0,1,0,14,14,14.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16478,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Liton Das, Shakib Al Hasan",2015-2015,2015.0,2015.0,1,0,14,14,14.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16479,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Liton Das, Shakib Al Hasan",2015-2015,2015.0,2015.0,1,0,14,14,14.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16480,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Liton Das, Shakib Al Hasan",2015-2015,2015.0,2015.0,1,0,14,14,14.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16481,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Sohag Gazi, Ziaur Rahman",2014-2014,2014.0,2014.0,1,0,14,14,14.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16482,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Sohag Gazi, Ziaur Rahman",2014-2014,2014.0,2014.0,1,0,14,14,14.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16483,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Sohag Gazi, Ziaur Rahman",2014-2014,2014.0,2014.0,1,0,14,14,14.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16484,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Abdur Razzak, Mahmudullah",2007-2007,2007.0,2007.0,1,0,13,13,13.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16485,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Abdur Razzak, Mahmudullah",2007-2007,2007.0,2007.0,1,0,13,13,13.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16486,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Abdur Razzak, Mahmudullah",2007-2007,2007.0,2007.0,1,0,13,13,13.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16487,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Alok Kapali, Mahmudullah",2007-2007,2007.0,2007.0,1,0,13,13,13.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16488,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Alok Kapali, Mahmudullah",2007-2007,2007.0,2007.0,1,0,13,13,13.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16489,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Alok Kapali, Mahmudullah",2007-2007,2007.0,2007.0,1,0,13,13,13.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16490,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mushfiqur Rahim, Ziaur Rahman",2012-2013,2012.0,2013.0,2,0,13,13,6.50,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16491,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mushfiqur Rahim, Ziaur Rahman",2012-2013,2012.0,2013.0,2,0,13,13,6.50,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16492,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mushfiqur Rahim, Ziaur Rahman",2012-2013,2012.0,2013.0,2,0,13,13,6.50,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16493,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Abdur Razzak, Syed Rasel",2007-2007,2007.0,2007.0,2,0,12,10,6.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16494,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Abdur Razzak, Syed Rasel",2007-2007,2007.0,2007.0,2,0,12,10,6.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16495,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Abdur Razzak, Syed Rasel",2007-2007,2007.0,2007.0,2,0,12,10,6.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16496,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Aftab Ahmed, Farhad Reza",2007-2007,2007.0,2007.0,1,0,12,12,12.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16497,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Aftab Ahmed, Farhad Reza",2007-2007,2007.0,2007.0,1,0,12,12,12.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16498,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Aftab Ahmed, Farhad Reza",2007-2007,2007.0,2007.0,1,0,12,12,12.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16499,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Arafat Sunny, Rony Talukdar",2015-2015,2015.0,2015.0,1,0,12,12,12.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16500,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Arafat Sunny, Rony Talukdar",2015-2015,2015.0,2015.0,1,0,12,12,12.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16501,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Arafat Sunny, Rony Talukdar",2015-2015,2015.0,2015.0,1,0,12,12,12.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16502,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Farhad Reza, Mushfiqur Rahim",2007-2007,2007.0,2007.0,2,0,12,12,6.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16503,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Farhad Reza, Mushfiqur Rahim",2007-2007,2007.0,2007.0,2,0,12,12,6.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16504,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Farhad Reza, Mushfiqur Rahim",2007-2007,2007.0,2007.0,2,0,12,12,6.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16505,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mahmudullah, Mohammad Saifuddin",2017-2017,2017.0,2017.0,2,0,12,7,6.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16506,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mahmudullah, Mohammad Saifuddin",2017-2017,2017.0,2017.0,2,0,12,7,6.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16507,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mahmudullah, Mohammad Saifuddin",2017-2017,2017.0,2017.0,2,0,12,7,6.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16508,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mashrafe Mortaza, Shahadat Hossain",2006-2006,2006.0,2006.0,1,0,12,12,12.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16509,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mashrafe Mortaza, Shahadat Hossain",2006-2006,2006.0,2006.0,1,0,12,12,12.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16510,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mashrafe Mortaza, Shahadat Hossain",2006-2006,2006.0,2006.0,1,0,12,12,12.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16511,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Shakib Al Hasan, Ziaur Rahman",2012-2012,2012.0,2012.0,1,0,12,12,12.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16512,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Shakib Al Hasan, Ziaur Rahman",2012-2012,2012.0,2012.0,1,0,12,12,12.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16513,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Shakib Al Hasan, Ziaur Rahman",2012-2012,2012.0,2012.0,1,0,12,12,12.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16514,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Jahurul Islam, Mushfiqur Rahim",2010-2010,2010.0,2010.0,1,0,11,11,11.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16515,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Jahurul Islam, Mushfiqur Rahim",2010-2010,2010.0,2010.0,1,0,11,11,11.00,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16516,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Jahurul Islam, Mushfiqur Rahim",2010-2010,2010.0,2010.0,1,0,11,11,11.00,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16517,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mahmudullah, Mohammad Ashraful",2010-2012,2010.0,2012.0,3,0,11,6,3.66,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
16518,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mahmudullah, Mohammad Ashraful",2010-2012,2010.0,2012.0,3,0,11,6,3.66,0,0,54 runs,120,v Oman,Dharamsala,13-Mar-16,T20I # 534
16519,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mahmudullah, Mohammad Ashraful",2010-2012,2010.0,2012.0,3,0,11,6,3.66,0,0,51 runs,134,v U.A.E.,Dhaka,26-Feb-16,T20I # 511
16520,Bangladesh,69,21,46,0,2,0.456,19.44,7.41,69,190,70,25.35,7.88,67,224,72,10,17,"1,289",76,"Mahmudullah, Nazmul Hossain",2009-2009,2009.0,2009.0,1,0,11,11,11.00,0,0,71 runs,191,v Ireland,Belfast,18-Jul-12,T20I # 249
